,da,alpha,a,R,N0,axf,xc,yc,mag,AR,lead
8,0.24107242158968978,-0.5672930930298106,21.902435884284493,49.612682254047186,-1.2052017002989808,1229637.5438854084,53.57059900510585,38.38321029118899,40,9370,-1
9,0.24854936535361288,-0.5408023238782474,21.902435884284493,49.612682254047186,-1.2052017002989808,1229637.5438854084,53.508608599305916,38.90141855809692,45,9370,-1
10,0.2739695219894116,-0.5202169498568779,21.902435884284493,49.612682254047186,-1.2052017002989808,1229637.5438854084,54.4167568645856,38.93493673777674,50,9370,-1
11,0.30561682356395214,-0.47503583108148073,21.902435884284493,49.612682254047186,-1.2052017002989808,1229637.5438854084,56.03017828235618,38.81033263214183,55,9370,-1
12,0.31206465285408486,-0.4575258867198849,21.902435884284493,49.612682254047186,-1.2052017002989808,1229637.5438854084,56.842996578801404,38.63443101275373,60,9370,-1
0,0.16648796501321184,1.1814138976186985,10.034727849251343,22.853242473345404,0.13056361613739123,413841.5861439599,48.71918011553309,37.63978533883678,0,9396,1
1,0.2290797436636866,1.1943712755948148,10.034727849251343,22.853242473345404,0.13056361613739123,413841.5861439599,48.77475841965378,39.55393933288893,5,9396,1
2,0.27590562264434015,0.7562615538111275,10.034727849251343,22.853242473345404,0.13056361613739123,413841.5861439599,48.38765981541921,40.66707394637531,10,9396,1
3,0.2798483252285283,0.6464137605186783,10.034727849251343,22.853242473345404,0.13056361613739123,413841.5861439599,47.69775068939547,40.80224002110053,15,9396,1
4,0.34237538358908265,0.5425577162866309,10.034727849251343,22.853242473345404,0.13056361613739123,413841.5861439599,48.968275337516125,42.547151251141166,20,9396,1
5,0.43161197495972925,0.39383109682471323,10.034727849251343,22.853242473345404,0.13056361613739123,413841.5861439599,49.95529408918264,43.201886753660304,25,9396,1
6,0.5927839172999065,0.31854862408392837,10.034727849251343,22.853242473345404,0.13056361613739123,413841.5861439599,50.29593966813856,43.37647839663165,30,9396,1
7,0.8589413895084395,0.3008531213899343,10.034727849251343,22.853242473345404,0.13056361613739123,413841.5861439599,51.0089030535029,43.56102149077745,35,9396,1
8,0.9997611344535299,0.276600418665564,10.034727849251343,22.853242473345404,0.13056361613739123,413841.5861439599,51.96399489659554,43.27174129680084,40,9396,1
0,0.19039294925751563,-0.1557270918479036,9.2107402421518,20.56128401688146,-1.5177213077359004,183310.4694139139,41.54511764331663,31.631947149752477,0,9399,1
1,0.20568362721919117,-0.07641770999729441,9.2107402421518,20.56128401688146,-1.5177213077359004,183310.4694139139,41.56911311312206,30.87567028898722,5,9399,1
2,0.2728565830674406,-0.14254880664211958,9.2107402421518,20.56128401688146,-1.5177213077359004,183310.4694139139,41.491278392393994,30.25034945383951,10,9399,1
3,0.41621241185465,-0.13560318786154024,9.2107402421518,20.56128401688146,-1.5177213077359004,183310.4694139139,43.46183242695466,30.112591344474517,15,9399,1
4,0.5159131213026706,-0.0706787650649363,9.2107402421518,20.56128401688146,-1.5177213077359004,183310.4694139139,42.42715130330459,30.294306386552798,20,9399,1
5,0.43221558844177344,-0.12630049515674108,9.2107402421518,20.56128401688146,-1.5177213077359004,183310.4694139139,43.59626101863677,29.826512190032467,25,9399,1
6,0.4548188614614164,-0.13372453336764267,9.2107402421518,20.56128401688146,-1.5177213077359004,183310.4694139139,43.99822849785022,29.48991962352311,30,9399,1
7,0.5342799008833042,-0.16889896169458316,9.2107402421518,20.56128401688146,-1.5177213077359004,183310.4694139139,44.91695134936766,29.464788442172257,35,9399,1
8,0.5959757639234078,-0.17936627121728013,9.2107402421518,20.56128401688146,-1.5177213077359004,183310.4694139139,44.906854759289665,29.28001840212803,40,9399,1
9,0.6622824354742867,-0.21276441335985127,9.2107402421518,20.56128401688146,-1.5177213077359004,183310.4694139139,45.23740264688202,28.84843580169419,45,9399,1
0,0.6700299337709923,0.24789340118860684,11.330797748045,38.343439538222,1.0425894900605135,528806.8972612725,63.964791165997994,30.070126701007908,0,9403,1
1,0.7443902108305105,0.24773793352898157,11.330797748045,38.343439538222,1.0425894900605135,528806.8972612725,65.81469572269614,30.3061277996368,5,9403,1
2,0.6918510168811912,0.3042366317121635,11.330797748045,38.343439538222,1.0425894900605135,528806.8972612725,69.40742823451917,31.236801205901997,10,9403,1
3,0.6399752392693078,0.2818052990887281,11.330797748045,38.343439538222,1.0425894900605135,528806.8972612725,71.47045011981358,31.945446684429328,15,9403,1
4,0.6450781759829883,0.28159761331146366,11.330797748045,38.343439538222,1.0425894900605135,528806.8972612725,72.76894316663869,32.19900331305302,20,9403,1
5,0.6327290666294384,0.27394113515242896,11.330797748045,38.343439538222,1.0425894900605135,528806.8972612725,74.35281621422241,32.45134898559488,25,9403,1
6,0.6001670113693613,0.2783949120702895,11.330797748045,38.343439538222,1.0425894900605135,528806.8972612725,75.5908642175439,32.81212892586148,30,9403,1
7,0.5763903336773706,0.268946427261523,11.330797748045,38.343439538222,1.0425894900605135,528806.8972612725,76.75260251499647,33.41908900952397,35,9403,1
8,0.5256275428370981,0.2727917770378101,11.330797748045,38.343439538222,1.0425894900605135,528806.8972612725,77.75340611426792,33.68228445047971,40,9403,1
9,0.4763618807947928,0.3080887715967319,11.330797748045,38.343439538222,1.0425894900605135,528806.8972612725,79.2374350954231,33.650566985401234,45,9403,1
10,0.49324730263852257,0.29320137339881397,11.330797748045,38.343439538222,1.0425894900605135,528806.8972612725,79.6142360168499,33.385626998734715,50,9403,1
11,0.4889868411473663,0.2780839060449687,11.330797748045,38.343439538222,1.0425894900605135,528806.8972612725,80.49205938884849,33.3603244980945,55,9403,1
12,0.48784840911029487,0.28648554729444303,11.330797748045,38.343439538222,1.0425894900605135,528806.8972612725,81.02869628098236,32.91717101393345,60,9403,1
13,0.4728485598704247,0.2704169854996291,11.330797748045,38.343439538222,1.0425894900605135,528806.8972612725,80.8950441108692,32.536968770533115,65,9403,1
0,0.13195460395949943,0.4699123785628891,6.789426596153584,47.80650247574541,1.6302679517250436,311182.83271660015,59.22156284325843,42.323238331918816,0,9417,1
1,0.18913907068041294,0.29654247550295465,6.789426596153584,47.80650247574541,1.6302679517250436,311182.83271660015,58.16146641614033,41.75548414663578,5,9417,1
2,0.21448790233805803,0.2629417563616401,6.789426596153584,47.80650247574541,1.6302679517250436,311182.83271660015,56.98056549580769,41.059951508568496,10,9417,1
3,0.23077608916441536,0.2564809086997171,6.789426596153584,47.80650247574541,1.6302679517250436,311182.83271660015,57.62641776873662,40.635678835331326,15,9417,1
4,0.23992682378029964,0.2480018431193113,6.789426596153584,47.80650247574541,1.6302679517250436,311182.83271660015,57.66988716433698,39.97442401384057,20,9417,1
5,0.251165010986784,0.23829756863142149,6.789426596153584,47.80650247574541,1.6302679517250436,311182.83271660015,58.323339081384496,39.81537032899039,25,9417,1
6,0.25973375686470823,0.23960514144674128,6.789426596153584,47.80650247574541,1.6302679517250436,311182.83271660015,58.384404022851356,39.101677851974635,30,9417,1
7,0.26417510905443414,0.22696788292515044,6.789426596153584,47.80650247574541,1.6302679517250436,311182.83271660015,58.975960163468166,38.5359759660826,35,9417,1
8,0.2678793035441729,0.22022354317426296,6.789426596153584,47.80650247574541,1.6302679517250436,311182.83271660015,59.2772308005386,38.29524324522095,40,9417,1
9,0.27364032021877693,0.22258163291825298,6.789426596153584,47.80650247574541,1.6302679517250436,311182.83271660015,59.078258549742515,37.97151294873626,45,9417,1
10,0.28517323275047973,0.21275085436781285,6.789426596153584,47.80650247574541,1.6302679517250436,311182.83271660015,58.52449340619188,37.295025286432434,50,9417,1
11,0.2998773173633202,0.20368895758741187,6.789426596153584,47.80650247574541,1.6302679517250436,311182.83271660015,57.74830864558097,38.07631771783563,55,9417,1
12,0.3211856351201717,0.22392451431714885,6.789426596153584,47.80650247574541,1.6302679517250436,311182.83271660015,57.327740217213275,38.751996650079,60,9417,1
0,0.3471265569437761,0.07632789436857398,8.789597981385192,31.560696207795612,0.5566097447094599,262531.39000369544,55.336056259082994,30.319502078426677,0,9426,1
1,0.3434932185572213,0.09836239603258702,8.789597981385192,31.560696207795612,0.5566097447094599,262531.39000369544,55.66872124830003,29.91075447911509,5,9426,1
2,0.328275694009969,0.11549323882290463,8.789597981385192,31.560696207795612,0.5566097447094599,262531.39000369544,55.537997003328286,29.61738531805876,10,9426,1
3,0.33836259394089385,0.12587175762698039,8.789597981385192,31.560696207795612,0.5566097447094599,262531.39000369544,55.98234727192484,29.873510502942793,15,9426,1
4,0.30993971621154287,0.18354561699586044,8.789597981385192,31.560696207795612,0.5566097447094599,262531.39000369544,55.91612740595101,29.648425021966382,20,9426,1
5,0.2658849010379194,0.24446296271190238,8.789597981385192,31.560696207795612,0.5566097447094599,262531.39000369544,56.029936081040674,29.257269966781077,25,9426,1
6,0.2426852167136361,0.29706155402145634,8.789597981385192,31.560696207795612,0.5566097447094599,262531.39000369544,55.07835344446354,29.206664109328702,30,9426,1
7,0.22370709238982195,0.38909833920216613,8.789597981385192,31.560696207795612,0.5566097447094599,262531.39000369544,55.595316557124,29.83930448213664,35,9426,1
8,0.21069080181663596,0.41137266187920835,8.789597981385192,31.560696207795612,0.5566097447094599,262531.39000369544,54.99974574288233,28.86541052596177,40,9426,1
9,0.1915799915208634,0.498798770776054,8.789597981385192,31.560696207795612,0.5566097447094599,262531.39000369544,54.96991126686105,28.54463846775791,45,9426,1
0,0.3436114461332544,-1.0929050879870987,13.258481970453346,17.725727115834967,-0.22375544832431368,487968.3207296588,49.643469202704615,46.24487414230549,0,9432,-1
1,0.39684320423184416,-0.9621434065292156,13.258481970453346,17.725727115834967,-0.22375544832431368,487968.3207296588,51.00409191023713,45.58696919690432,5,9432,-1
2,0.4768244513936496,-0.9101955066710964,13.258481970453346,17.725727115834967,-0.22375544832431368,487968.3207296588,50.68207107912139,45.0367167500639,10,9432,-1
3,0.5686304896218719,-0.7807796053823212,13.258481970453346,17.725727115834967,-0.22375544832431368,487968.3207296588,50.479800647796296,44.17905008911205,15,9432,-1
4,0.5942094127128286,-0.6407193605203508,13.258481970453346,17.725727115834967,-0.22375544832431368,487968.3207296588,50.214254309778816,43.58071755458981,20,9432,-1
5,0.5638027694445599,-0.5532264226830889,13.258481970453346,17.725727115834967,-0.22375544832431368,487968.3207296588,49.91957494945361,44.31682774059996,25,9432,-1
6,0.5482422006703239,-0.4436720189432563,13.258481970453346,17.725727115834967,-0.22375544832431368,487968.3207296588,48.81844015354272,42.320068219883254,30,9432,-1
7,0.5502632008287612,-0.3554505899529879,13.258481970453346,17.725727115834967,-0.22375544832431368,487968.3207296588,47.79349666717453,41.34458380599045,35,9432,-1
8,0.6062162572835053,-0.3707508960585812,13.258481970453346,17.725727115834967,-0.22375544832431368,487968.3207296588,48.5143176368188,39.967849045484144,40,9432,-1
9,0.6854585008630178,-0.304193496804287,13.258481970453346,17.725727115834967,-0.22375544832431368,487968.3207296588,49.84927865777268,38.86693031323644,45,9432,-1
10,0.7432149677059354,-0.1587793540015767,13.258481970453346,17.725727115834967,-0.22375544832431368,487968.3207296588,50.31670152806223,38.72207722905661,50,9432,-1
11,0.823690961935,-0.0519479247742224,13.258481970453346,17.725727115834967,-0.22375544832431368,487968.3207296588,50.39936032223803,38.880288512343114,55,9432,-1
12,0.8431070979147395,0.004251510791516421,13.258481970453346,17.725727115834967,-0.22375544832431368,487968.3207296588,49.70618875389431,39.68992341634008,60,9432,-1
13,0.6875648401432661,0.0047682442195712965,13.258481970453346,17.725727115834967,-0.22375544832431368,487968.3207296588,49.52004624365261,40.17175172627556,65,9432,-1
0,0.5308144723572152,-0.13855177122280724,24.921856425867478,39.60644940613925,0.38510630972824944,1294303.6807069154,65.42646883900838,62.85365703322148,0,9441,-1
1,0.5344124065861531,-0.2453320713376186,24.921856425867478,39.60644940613925,0.38510630972824944,1294303.6807069154,65.6353053611059,61.780860570823315,5,9441,-1
2,0.600698060471323,-0.24762815694415335,24.921856425867478,39.60644940613925,0.38510630972824944,1294303.6807069154,66.47024096243963,60.606037597939626,10,9441,-1
3,0.6651568262166169,-0.2730235471749799,24.921856425867478,39.60644940613925,0.38510630972824944,1294303.6807069154,66.63047546020269,59.45147199238119,15,9441,-1
4,0.7287463980276525,-0.2855138758985162,24.921856425867478,39.60644940613925,0.38510630972824944,1294303.6807069154,67.21555865681283,59.21407039658899,20,9441,-1
5,0.7427474341264388,-0.30077199733643123,24.921856425867478,39.60644940613925,0.38510630972824944,1294303.6807069154,68.11865951068792,58.82248634137788,25,9441,-1
6,0.80957217248385,-0.336633660865261,24.921856425867478,39.60644940613925,0.38510630972824944,1294303.6807069154,69.37419680350806,58.42388308973227,30,9441,-1
7,0.8327508041491796,-0.35945272992024246,24.921856425867478,39.60644940613925,0.38510630972824944,1294303.6807069154,69.61076151137874,58.47333798769055,35,9441,-1
8,0.857468914276031,-0.38229800020671956,24.921856425867478,39.60644940613925,0.38510630972824944,1294303.6807069154,69.74985561712144,58.42379277979235,40,9441,-1
9,0.9156685673500968,-0.44780206387602883,24.921856425867478,39.60644940613925,0.38510630972824944,1294303.6807069154,70.41101647635462,57.66623202622803,45,9441,-1
10,0.9180861103705218,-0.45587177301359594,24.921856425867478,39.60644940613925,0.38510630972824944,1294303.6807069154,70.63837070176201,57.67888173432133,50,9441,-1
11,0.913443979228315,-0.42990684200888024,24.921856425867478,39.60644940613925,0.38510630972824944,1294303.6807069154,71.17729166580253,57.45254974680707,55,9441,-1
12,0.9354030996687247,-0.44303333904741377,24.921856425867478,39.60644940613925,0.38510630972824944,1294303.6807069154,71.04241409947427,57.58839574769451,60,9441,-1
13,0.9364713359281793,-0.4535881774219439,24.921856425867478,39.60644940613925,0.38510630972824944,1294303.6807069154,71.27706652855458,57.536132706844974,65,9441,-1
0,0.49243037277707347,0.46305190474227287,10.034300118943403,56.421809070986534,-1.672096414625635,382667.2472827214,74.85761890777063,41.34507805644878,0,9455,1
1,0.4942420705338821,0.1568410975052678,10.034300118943403,56.421809070986534,-1.672096414625635,382667.2472827214,73.49570993545883,42.19205842317544,5,9455,1
2,0.14063954360955142,-0.8017575554998995,10.034300118943403,56.421809070986534,-1.672096414625635,382667.2472827214,72.50630761474612,42.51305189355327,10,9455,1
3,0.20658198267476477,0.009308761191913937,10.034300118943403,56.421809070986534,-1.672096414625635,382667.2472827214,72.33522225843998,43.26050763863943,15,9455,1
4,0.24266286084784752,0.06145545916792801,10.034300118943403,56.421809070986534,-1.672096414625635,382667.2472827214,72.32156966941638,43.60442234748075,20,9455,1
5,0.27286318540827476,0.047119475714552925,10.034300118943403,56.421809070986534,-1.672096414625635,382667.2472827214,71.7732323479171,42.976207096948606,25,9455,1
6,0.2898895076307193,0.04400177407906045,10.034300118943403,56.421809070986534,-1.672096414625635,382667.2472827214,72.78162103972473,43.08138738310185,30,9455,1
7,0.32386950173342605,0.023259701119719298,10.034300118943403,56.421809070986534,-1.672096414625635,382667.2472827214,73.61200601601895,42.64238936129345,35,9455,1
8,0.35954389102082096,0.013705833538816346,10.034300118943403,56.421809070986534,-1.672096414625635,382667.2472827214,73.59967806143896,42.154842296660355,40,9455,1
9,0.4092783561173755,0.012486841897715423,10.034300118943403,56.421809070986534,-1.672096414625635,382667.2472827214,75.92578351608654,42.549361459421476,45,9455,1
10,0.43718637866821936,0.01388355572928456,10.034300118943403,56.421809070986534,-1.672096414625635,382667.2472827214,78.66235780019258,42.516081168095894,50,9455,1
11,0.5002671251376831,0.010569729163538417,10.034300118943403,56.421809070986534,-1.672096414625635,382667.2472827214,81.78467159313075,42.33537981236216,55,9455,1
12,0.5724617384070539,-0.002315442657674568,10.034300118943403,56.421809070986534,-1.672096414625635,382667.2472827214,84.90264882772442,42.51432401051375,60,9455,1
13,0.7282517582744996,-0.022009620554037917,10.034300118943403,56.421809070986534,-1.672096414625635,382667.2472827214,86.68863475407473,42.14565828358821,65,9455,1
0,0.2969278153383787,0.2587947206267498,10.467656844766468,22.319541248461736,0.49772610970665426,290784.89150166843,54.3447174994918,36.4097115514152,0,9456,-1
1,0.4068531815838889,-0.03831135768632445,10.467656844766468,22.319541248461736,0.49772610970665426,290784.89150166843,53.255694533778154,35.69667890844515,5,9456,-1
2,0.5881243823032893,-0.02095258818215442,10.467656844766468,22.319541248461736,0.49772610970665426,290784.89150166843,53.656126775497846,36.27465441500985,10,9456,-1
3,0.7397160145054722,-0.032874452763177506,10.467656844766468,22.319541248461736,0.49772610970665426,290784.89150166843,52.35663912929396,35.609351034359875,15,9456,-1
4,0.8860983234598676,-0.12772172443130816,10.467656844766468,22.319541248461736,0.49772610970665426,290784.89150166843,53.021923781912264,35.46136488059379,20,9456,-1
5,0.8192007578924853,-0.20071002114616165,10.467656844766468,22.319541248461736,0.49772610970665426,290784.89150166843,52.72060320774868,35.03077561413175,25,9456,-1
6,0.6794674872309688,-0.2046027292468584,10.467656844766468,22.319541248461736,0.49772610970665426,290784.89150166843,52.414853607874655,35.01748791736395,30,9456,-1
7,0.6057187232943104,-0.24775896553264307,10.467656844766468,22.319541248461736,0.49772610970665426,290784.89150166843,52.69942834420723,35.461325791614144,35,9456,-1
8,0.5695647434133579,-0.2474320388820251,10.467656844766468,22.319541248461736,0.49772610970665426,290784.89150166843,53.1038842339567,35.43804111830433,40,9456,-1
9,0.5661991280983328,-0.23754989207071037,10.467656844766468,22.319541248461736,0.49772610970665426,290784.89150166843,52.86360043896065,35.485402123003524,45,9456,-1
0,0.7264471932318286,0.1504037725240088,14.309340271556543,19.98827793662115,0.6948462629982041,213341.1112467716,46.97119150254853,31.439318831955266,0,9477,1
1,0.9120843490201843,0.11872797311092512,14.309340271556543,19.98827793662115,0.6948462629982041,213341.1112467716,45.43709763729227,30.90099580231434,5,9477,1
2,0.9929125153514928,0.14795891368852232,14.309340271556543,19.98827793662115,0.6948462629982041,213341.1112467716,46.300276812469384,30.17618433220285,10,9477,1
3,0.906932525971775,0.09652921310003142,14.309340271556543,19.98827793662115,0.6948462629982041,213341.1112467716,46.68723697421987,29.615975237089675,15,9477,1
4,0.8452496851098639,0.175437088666327,14.309340271556543,19.98827793662115,0.6948462629982041,213341.1112467716,46.57971704273045,29.488186878555883,20,9477,1
5,0.8853835774652162,0.13876683191636902,14.309340271556543,19.98827793662115,0.6948462629982041,213341.1112467716,46.00429359059843,28.2107329794606,25,9477,1
6,0.7587947605692761,0.24003951762802536,14.309340271556543,19.98827793662115,0.6948462629982041,213341.1112467716,46.376564488433104,27.441488192160122,30,9477,1
7,0.4773214001667396,0.44572794641291164,14.309340271556543,19.98827793662115,0.6948462629982041,213341.1112467716,47.66382013841672,27.546784948694913,35,9477,1
8,0.5058143773930199,0.4322940585353904,14.309340271556543,19.98827793662115,0.6948462629982041,213341.1112467716,49.32382914943621,27.795726038700895,40,9477,1
9,0.9972930490972893,0.34158986576415945,14.309340271556543,19.98827793662115,0.6948462629982041,213341.1112467716,49.88530876459512,27.030845445731,45,9477,1
10,0.5162247264406401,0.636954050288325,14.309340271556543,19.98827793662115,0.6948462629982041,213341.1112467716,49.450400420476555,27.19102764299903,50,9477,1
11,0.47426464978416766,0.7230443443664527,14.309340271556543,19.98827793662115,0.6948462629982041,213341.1112467716,49.81084943407623,27.183456223663487,55,9477,1
0,0.19406082588983864,0.5223378129608743,9.807461412962814,62.34369979283559,1.1603518242163549,504557.1074444435,70.56816993367485,46.84656419541654,0,9484,1
1,0.11847687040348154,0.2344065725934475,9.807461412962814,62.34369979283559,1.1603518242163549,504557.1074444435,74.60028034947086,47.533914276344426,5,9484,1
2,0.16540891462416205,0.17221663309543,9.807461412962814,62.34369979283559,1.1603518242163549,504557.1074444435,75.86499488899892,48.34241074957764,10,9484,1
3,0.19829106779135633,0.11155284779553899,9.807461412962814,62.34369979283559,1.1603518242163549,504557.1074444435,77.60817229681894,48.93948095167728,15,9484,1
4,0.23340188196438116,0.0568353414105189,9.807461412962814,62.34369979283559,1.1603518242163549,504557.1074444435,79.99660621984822,48.81544101603112,20,9484,1
5,0.23336912574097585,0.038192930561276074,9.807461412962814,62.34369979283559,1.1603518242163549,504557.1074444435,81.97760160067585,48.954179762674215,25,9484,1
6,0.24233094296152718,0.02627101916085497,9.807461412962814,62.34369979283559,1.1603518242163549,504557.1074444435,82.67048278935965,49.37463582607256,30,9484,1
7,0.24018350318270418,0.034174093166929494,9.807461412962814,62.34369979283559,1.1603518242163549,504557.1074444435,84.55637901136673,48.864996700762326,35,9484,1
8,0.2485775361247161,0.040415180412048765,9.807461412962814,62.34369979283559,1.1603518242163549,504557.1074444435,85.80166175793538,49.058846260257084,40,9484,1
9,0.2565329913154738,0.04169950282086402,9.807461412962814,62.34369979283559,1.1603518242163549,504557.1074444435,86.68298246696821,49.206033244663374,45,9484,1
10,0.2798421366414501,0.01897267864134595,9.807461412962814,62.34369979283559,1.1603518242163549,504557.1074444435,86.01077799852354,49.40369703640364,50,9484,1
11,0.2999536149640339,0.00046407563587236354,9.807461412962814,62.34369979283559,1.1603518242163549,504557.1074444435,85.40542568424378,48.67040622836932,55,9484,1
12,0.30765016515037846,-0.011308032241641008,9.807461412962814,62.34369979283559,1.1603518242163549,504557.1074444435,86.01955488965447,48.51034631537648,60,9484,1
13,0.30403176863943276,-0.011869472849857694,9.807461412962814,62.34369979283559,1.1603518242163549,504557.1074444435,87.58577001079142,47.861351910424176,65,9484,1
0,0.3691692368305049,-0.14429315036846788,12.44865940244334,31.746856464842452,-0.23537667017176658,403108.8403288594,46.44498830633264,29.82777886288672,0,9495,-1
1,0.3775163054414452,-0.16694184456655148,12.44865940244334,31.746856464842452,-0.23537667017176658,403108.8403288594,49.65572321930452,29.76573832219028,5,9495,-1
2,0.3575586727031009,-0.145133949880402,12.44865940244334,31.746856464842452,-0.23537667017176658,403108.8403288594,48.72537946434837,28.902663131042633,10,9495,-1
3,0.40719529843389457,-0.13940269306217526,12.44865940244334,31.746856464842452,-0.23537667017176658,403108.8403288594,50.424406395417904,28.995034122029214,15,9495,-1
4,0.3448329491777212,-0.15595233206479003,12.44865940244334,31.746856464842452,-0.23537667017176658,403108.8403288594,51.317564273600624,29.754865740727933,20,9495,-1
5,0.3157550477344624,-0.15401867372563074,12.44865940244334,31.746856464842452,-0.23537667017176658,403108.8403288594,51.10529185114441,30.456450942477122,25,9495,-1
