,da,alpha,a,R,N0,axf,xc,yc,mag,AR,lead
0,0.28673872863415095,-0.5600631053203012,15.737250316029742,22.672659180626805,-0.7478413892826895,412015.512648715,50.48739868885017,37.18932283518559,0,8722,-1
1,0.4296104738762548,-0.5934193667789279,15.737250316029742,22.672659180626805,-0.7478413892826895,412015.512648715,49.487716244094806,38.91104907526019,5,8722,-1
2,0.5132584056744959,-0.5291925763327592,15.737250316029742,22.672659180626805,-0.7478413892826895,412015.512648715,49.32283761402321,39.93430427328587,10,8722,-1
3,0.6149810433045823,-0.4781863362621355,15.737250316029742,22.672659180626805,-0.7478413892826895,412015.512648715,49.36287734769027,40.70066038817249,15,8722,-1
4,0.6440418069108004,-0.4995603962997585,15.737250316029742,22.672659180626805,-0.7478413892826895,412015.512648715,49.58876266057012,40.141934258975766,20,8722,-1
5,0.8479301799376004,-0.29433482309047193,15.737250316029742,22.672659180626805,-0.7478413892826895,412015.512648715,50.17874016151125,39.50754530256771,25,8722,-1
6,0.9034089227608759,-0.2522628591860057,15.737250316029742,22.672659180626805,-0.7478413892826895,412015.512648715,50.47421903730924,39.68874327520848,30,8722,-1
7,0.9156429465185204,-0.2333041554391985,15.737250316029742,22.672659180626805,-0.7478413892826895,412015.512648715,51.28105342077472,39.17634116498891,35,8722,-1
8,0.9405608090837914,-0.23059361598905947,15.737250316029742,22.672659180626805,-0.7478413892826895,412015.512648715,52.016342847507545,38.81994784283368,40,8722,-1
9,0.8994107811013834,-0.29060975006255724,15.737250316029742,22.672659180626805,-0.7478413892826895,412015.512648715,52.83514389681449,38.252296166003354,45,8722,-1
10,0.8811070883722611,-0.34507963906323674,15.737250316029742,22.672659180626805,-0.7478413892826895,412015.512648715,52.994708992450704,38.151722493679614,50,8722,-1
11,0.4935744971262474,-0.5552374462816365,15.737250316029742,22.672659180626805,-0.7478413892826895,412015.512648715,53.43096429238751,37.82773288305258,55,8722,-1
0,0.17305545883952564,0.7581511748045264,9.874829841891712,44.86778957111134,0.051459293381863176,418820.77384487545,70.06342187926799,56.80166596309657,0,8749,1
1,0.34578807636298386,-0.05556465178674572,9.874829841891712,44.86778957111134,0.051459293381863176,418820.77384487545,69.94064241827867,57.342848372369026,5,8749,1
2,0.4030656396046724,0.0033131563146212638,9.874829841891712,44.86778957111134,0.051459293381863176,418820.77384487545,68.69626563415224,57.26696876618002,10,8749,1
3,0.43732548603787624,0.1521792586967243,9.874829841891712,44.86778957111134,0.051459293381863176,418820.77384487545,68.18968961973248,57.65659417164321,15,8749,1
4,0.48890250352541614,0.17493320288854178,9.874829841891712,44.86778957111134,0.051459293381863176,418820.77384487545,67.76957042843661,56.460266354108285,20,8749,1
5,0.5220977825094455,0.17418843635900813,9.874829841891712,44.86778957111134,0.051459293381863176,418820.77384487545,68.98402994856906,55.73564433194727,25,8749,1
6,0.5503503533843289,0.17185056788031244,9.874829841891712,44.86778957111134,0.051459293381863176,418820.77384487545,69.72311810534126,55.35358884527071,30,8749,1
